ID ,Month,Year,category,post category,Impressions,From Home,From Hashtags,From Explore,From Other,Saves,Comments,Shares,Likes,Profile Visits,Follows,Hashtags
56,Jun,2021,shivaji maharaj,photo,3988,2415,802,545,64,118,6,9,142,13,0,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
57,Jun,2021,sambhaji maharaj,photo,4978,2125,2249,354,99,143,9,2,186,26,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
58,Jun,2021,forts,reel,3388,1975,1018,244,44,99,1,7,112,16,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
59,Jul,2021,history,reel,4467,1910,1880,492,60,89,3,16,149,15,0,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
60,Jul,2021,forts,video,3246,2508,166,360,139,148,5,14,132,15,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
61,Jul,2021,history,video,5072,1780,3090,69,76,42,7,6,115,39,12,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
62,Jul,2021,facts,photo,6339,2190,4036,48,27,171,8,5,248,21,10,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
63,Jul,2021,shivaji maharaj,photo,4239,1711,2429,36,50,109,2,1,178,8,8,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
64,Jul,2021,sambhaji maharaj,reel,3454,1663,1284,166,234,38,0,0,107,45,8,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
65,Jul,2021,history,reel,7571,3717,841,1716,1115,421,7,12,269,50,46,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
66,Jul,2021,history,reel,3333,1502,1423,182,148,38,3,5,96,37,12,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
67,Jul,2021,history,photo,3818,2357,442,250,536,116,6,0,134,25,10,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
68,Jul,2021,forts,photo,10933,3152,6610,623,334,225,13,15,301,347,94,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
69,Jul,2021,forts,video,5058,2125,2250,362,111,144,9,2,187,26,6,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
70,Jul,2021,history,photo,3601,1570,1518,174,167,51,0,3,94,48,10,#gadkille2021_maharahtra #shivray_samrajy #marathas #sahyadri #sahyadri_clickers #gadvede_trekkers  #maharashtra_clickers #maharashtra_igers #maharashtraforts #durg_naad  #fort #killa #huntforspot #raigad #sahyadri #trek #shivneri #royalmarathi #insta_maharashtra #maharashtra_forts  #maharashtra_desha #raigadfort #swarajyarakshakssambhaji #tourism #shivaji #shivajimaharajhistory #shivajimaharaj #chatrapati #pune
